The currently activated Python version 2.7.16 is not supported by the project (^3.9).
Trying to find and use a compatible version. 
Using python3 (3.9.6)
id,aggregated_by,aggregate_name,year,start_date,end_date,name,type,count,amount
2230,state,uttarakhand,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,1556731,5072621132.343549
2231,state,uttarakhand,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,1252124,292877734.33795583
2232,state,uttarakhand,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,289733,228453045.85460952
2233,state,uttarakhand,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,29916,6035161.098892693
2234,state,uttarakhand,2018,2018-10-01,2018-12-31,Others,TOTAL,50257,54285064.328889735
2235,state,puducherry,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,313822,835983054.254643
2236,state,puducherry,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,124092,32635247.523153085
2237,state,puducherry,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,54518,33763704.68083725
2238,state,puducherry,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,3165,337570.322842385
2239,state,puducherry,2019,2019-01-01,2019-03-31,Others,TOTAL,5495,3753447.525046112
2240,state,puducherry,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,331248,1109343371.746654
2241,state,puducherry,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,147585,46876569.36325147
2242,state,puducherry,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,92941,49963601.61554676
2243,state,puducherry,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,1524,469351.5481967761
2244,state,puducherry,2019,2019-04-01,2019-06-30,Others,TOTAL,6779,4794015.854158426
2245,state,puducherry,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,394866,1316118199.672093
2246,state,puducherry,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,158483,57003044.29549825
2247,state,puducherry,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,156137,82601335.47825414
2248,state,puducherry,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,1090,528680.8975952889
2249,state,puducherry,2019,2019-07-01,2019-09-30,Others,TOTAL,6250,4457097.111970215
2250,state,puducherry,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,559670,1725523873.442102
2251,state,puducherry,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,249621,128039884.38667427
2252,state,puducherry,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,195707,74383571.67593375
2253,state,puducherry,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,1481,391196.1284481905
2254,state,puducherry,2019,2019-10-01,2019-12-31,Others,TOTAL,6176,3689792.245744483
2255,state,puducherry,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,1406958,4798646712.501943
2256,state,puducherry,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,1385444,857787315.6292762
2257,state,puducherry,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,504499,231829246.92353857
2258,state,puducherry,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,5073,5953397.434996936
2259,state,puducherry,2021,2021-01-01,2021-03-31,Others,TOTAL,7458,5092899.253895952
2260,state,puducherry,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,1581221,5266478797.142263
2261,state,puducherry,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,1437110,932602617.3169692
2262,state,puducherry,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,719252,289799593.1571478
2263,state,puducherry,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,4851,4980243.907969391
2264,state,puducherry,2021,2021-04-01,2021-06-30,Others,TOTAL,8953,4973445.019544071
2265,state,puducherry,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,600290,1919499665.8834748
2266,state,puducherry,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,349788,184925417.68654612
2267,state,puducherry,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,251115,96515615.43520354
2268,state,puducherry,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,1527,858236.5498234634
2269,state,puducherry,2020,2020-01-01,2020-03-31,Others,TOTAL,5201,3478541.524535387
2270,state,puducherry,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,468789,1680190117.5830743
2271,state,puducherry,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,310746,115223074.03158064
2272,state,puducherry,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,249951,160931601.28167117
2273,state,puducherry,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,1555,2339469.003658029
2274,state,puducherry,2020,2020-04-01,2020-06-30,Others,TOTAL,2342,1346718.5876069884
2275,state,puducherry,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,855511,3116583524.6597652
2276,state,puducherry,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,560420,335583369.656126
2277,state,puducherry,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,306852,138925436.52727452
2278,state,puducherry,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,3039,4788490.3633705
2279,state,puducherry,2020,2020-07-01,2020-09-30,Others,TOTAL,5080,2199408.2280669413
2280,state,puducherry,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,1211359,4090057482.9812045
2281,state,puducherry,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,1108292,647985607.5763036
2282,state,puducherry,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,383707,184037245.74375987
2283,state,puducherry,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,3783,3888988.236763457
2284,state,puducherry,2020,2020-10-01,2020-12-31,Others,TOTAL,8862,4556893.133174548
2285,state,puducherry,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,53125,9704752.648983236
2286,state,puducherry,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,40303,147834476.16250613
2287,state,puducherry,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,4163,4427034.0315394765
2288,state,puducherry,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,2086,565799.4553442572
2289,state,puducherry,2018,2018-01-01,2018-03-31,Others,TOTAL,4535,3293909.0714630377
2290,state,puducherry,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,59867,14607336.895731753
2291,state,puducherry,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,57751,261299695.1891191
2292,state,puducherry,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,6904,6103101.528770715
2293,state,puducherry,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,2105,822585.95719087
2294,state,puducherry,2018,2018-04-01,2018-06-30,Others,TOTAL,3634,2968399.9616244407
2295,state,puducherry,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,101817,378368361.36171496
2296,state,puducherry,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,67909,19654338.114449568
2297,state,puducherry,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,14384,16102024.2759922
2298,state,puducherry,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,1766,395306.6421075966
2299,state,puducherry,2018,2018-07-01,2018-09-30,Others,TOTAL,4395,3138045.0999426576
2300,state,puducherry,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,173170,569825171.3369759
2301,state,puducherry,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,95788,25159891.51570208
2302,state,puducherry,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,29470,25999609.7587573
2303,state,puducherry,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,3490,689170.0726864681
2304,state,puducherry,2018,2018-10-01,2018-12-31,Others,TOTAL,6046,4017822.739373042
2305,state,bihar,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,16807040,38824078062.32093
2306,state,bihar,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,7036367,1333688182.5386746
2307,state,bihar,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,2055267,1024996999.5279309
2308,state,bihar,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,204689,28599535.734409343
2309,state,bihar,2019,2019-01-01,2019-03-31,Others,TOTAL,252871,291464734.4043106
2310,state,bihar,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,15837449,58381285240.80835
2311,state,bihar,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,9279442,1996804238.2749753
2312,state,bihar,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,4365465,2308145849.844257
2313,state,bihar,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,129603,63338108.53755434
2314,state,bihar,2019,2019-04-01,2019-06-30,Others,TOTAL,348520,382864846.0767575
2315,state,bihar,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,15446119,61831776093.09613
2316,state,bihar,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,9115040,2140566974.705637
2317,state,bihar,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,7206001,3413490288.3137074
2318,state,bihar,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,89997,20145460.42764103
2319,state,bihar,2019,2019-07-01,2019-09-30,Others,TOTAL,282743,286804437.7358033
2320,state,bihar,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,26337842,86340631422.24606
2321,state,bihar,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,11358597,2649616529.830146
2322,state,bihar,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,5519582,4177574379.0405855
2323,state,bihar,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,100192,18815964.761792127
2324,state,bihar,2019,2019-10-01,2019-12-31,Others,TOTAL,214101,126788281.9306988
2325,state,bihar,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,58566582,242013312361.31104
2326,state,bihar,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,33959313,30171144593.369873
2327,state,bihar,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,21974086,8505455545.448764
2328,state,bihar,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,124277,112949858.25028673
2329,state,bihar,2021,2021-01-01,2021-03-31,Others,TOTAL,308219,170787342.8481179
2330,state,bihar,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,78694099,319758683264.15344
2331,state,bihar,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,44686786,43458914639.77138
2332,state,bihar,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,31646149,11030849713.502428
2333,state,bihar,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,149791,116086345.91301711
2334,state,bihar,2021,2021-04-01,2021-06-30,Others,TOTAL,426797,215721223.2386405
2335,state,bihar,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,23163922,99873688132.9031
2336,state,bihar,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,13837430,3680590624.9006104
2337,state,bihar,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,7822567,5562692116.5708065
2338,state,bihar,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,57233,23954789.407903705
2339,state,bihar,2020,2020-01-01,2020-03-31,Others,TOTAL,200663,115927863.46366584
2340,state,bihar,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,26572651,116244368941.33606
2341,state,bihar,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,19522564,5642294772.453551
2342,state,bihar,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,7011681,6760404421.62296
2343,state,bihar,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,73119,54077813.2606806
2344,state,bihar,2020,2020-04-01,2020-06-30,Others,TOTAL,206727,105377680.17075577
2345,state,bihar,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,37294332,153664683751.53278
2346,state,bihar,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,19027978,6313780616.601829
2347,state,bihar,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,14777337,13111735855.02769
2348,state,bihar,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,104135,81355476.16367023
2349,state,bihar,2020,2020-07-01,2020-09-30,Others,TOTAL,299966,157309412.49242482
2350,state,bihar,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,49432098,208484557891.42865
2351,state,bihar,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,26750991,23185594534.30522
2352,state,bihar,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,19908687,6926960996.688756
2353,state,bihar,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,119416,100785736.00790763
2354,state,bihar,2020,2020-10-01,2020-12-31,Others,TOTAL,380481,207713978.04223877
2355,state,bihar,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,3159922,375559206.7727593
2356,state,bihar,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,2052089,5295346761.45083
2357,state,bihar,2018,2018-01-01,2018-03-31,Financial Services,TOTAL,194295,33999413.87739952
2358,state,bihar,2018,2018-01-01,2018-03-31,Merchant payments,TOTAL,138885,139827755.73655012
2359,state,bihar,2018,2018-01-01,2018-03-31,Others,TOTAL,279111,201025034.17960182
2360,state,bihar,2018,2018-04-01,2018-06-30,Recharge & bill payments,TOTAL,4346849,700649777.0602969
2361,state,bihar,2018,2018-04-01,2018-06-30,Peer-to-peer payments,TOTAL,3447898,12141448845.077621
2362,state,bihar,2018,2018-04-01,2018-06-30,Merchant payments,TOTAL,311487,318571872.8216527
2363,state,bihar,2018,2018-04-01,2018-06-30,Financial Services,TOTAL,267433,45332532.096432865
2364,state,bihar,2018,2018-04-01,2018-06-30,Others,TOTAL,258711,300128082.6160458
2365,state,bihar,2018,2018-07-01,2018-09-30,Peer-to-peer payments,TOTAL,8893764,18695889187.89432
2366,state,bihar,2018,2018-07-01,2018-09-30,Recharge & bill payments,TOTAL,4401439,804061398.5166465
2367,state,bihar,2018,2018-07-01,2018-09-30,Merchant payments,TOTAL,586862,367608510.7261781
2368,state,bihar,2018,2018-07-01,2018-09-30,Financial Services,TOTAL,274510,33276460.45213346
2369,state,bihar,2018,2018-07-01,2018-09-30,Others,TOTAL,211229,234968821.31206354
2370,state,bihar,2018,2018-10-01,2018-12-31,Peer-to-peer payments,TOTAL,8094296,26224303882.80399
2371,state,bihar,2018,2018-10-01,2018-12-31,Recharge & bill payments,TOTAL,5469096,986310785.0093702
2372,state,bihar,2018,2018-10-01,2018-12-31,Merchant payments,TOTAL,1680664,848968693.0665624
2373,state,bihar,2018,2018-10-01,2018-12-31,Financial Services,TOTAL,237247,36199427.51318769
2374,state,bihar,2018,2018-10-01,2018-12-31,Others,TOTAL,251098,302214380.18458414
2375,state,jharkhand,2019,2019-01-01,2019-03-31,Peer-to-peer payments,TOTAL,5952105,12664709652.347084
2376,state,jharkhand,2019,2019-01-01,2019-03-31,Recharge & bill payments,TOTAL,2347079,440323945.0577217
2377,state,jharkhand,2019,2019-01-01,2019-03-31,Merchant payments,TOTAL,892826,391616776.11217976
2378,state,jharkhand,2019,2019-01-01,2019-03-31,Financial Services,TOTAL,105558,47227410.81132864
2379,state,jharkhand,2019,2019-01-01,2019-03-31,Others,TOTAL,90140,83358664.9497917
2380,state,jharkhand,2019,2019-04-01,2019-06-30,Peer-to-peer payments,TOTAL,5155937,17044444613.808352
2381,state,jharkhand,2019,2019-04-01,2019-06-30,Recharge & bill payments,TOTAL,2734377,562210324.8161657
2382,state,jharkhand,2019,2019-04-01,2019-06-30,Merchant payments,TOTAL,2049311,862186711.5217196
2383,state,jharkhand,2019,2019-04-01,2019-06-30,Financial Services,TOTAL,67479,51588987.16245511
2384,state,jharkhand,2019,2019-04-01,2019-06-30,Others,TOTAL,121107,102270668.23762833
2385,state,jharkhand,2019,2019-07-01,2019-09-30,Peer-to-peer payments,TOTAL,5708187,19050145624.077984
2386,state,jharkhand,2019,2019-07-01,2019-09-30,Merchant payments,TOTAL,4766457,1494546030.8330803
2387,state,jharkhand,2019,2019-07-01,2019-09-30,Recharge & bill payments,TOTAL,3527625,754845093.6112013
2388,state,jharkhand,2019,2019-07-01,2019-09-30,Financial Services,TOTAL,103620,80276391.6477037
2389,state,jharkhand,2019,2019-07-01,2019-09-30,Others,TOTAL,114758,86160853.1891717
2390,state,jharkhand,2019,2019-10-01,2019-12-31,Peer-to-peer payments,TOTAL,10301226,25360155657.218044
2391,state,jharkhand,2019,2019-10-01,2019-12-31,Recharge & bill payments,TOTAL,4390094,966539484.5717083
2392,state,jharkhand,2019,2019-10-01,2019-12-31,Merchant payments,TOTAL,3359590,1725990595.6016066
2393,state,jharkhand,2019,2019-10-01,2019-12-31,Financial Services,TOTAL,104630,45850806.127185926
2394,state,jharkhand,2019,2019-10-01,2019-12-31,Others,TOTAL,93078,49211833.15857271
2395,state,jharkhand,2021,2021-01-01,2021-03-31,Peer-to-peer payments,TOTAL,19151083,69198235576.72797
2396,state,jharkhand,2021,2021-01-01,2021-03-31,Merchant payments,TOTAL,17489113,11545580927.24733
2397,state,jharkhand,2021,2021-01-01,2021-03-31,Recharge & bill payments,TOTAL,7826608,2888409672.132301
2398,state,jharkhand,2021,2021-01-01,2021-03-31,Financial Services,TOTAL,50526,54836609.32711602
2399,state,jharkhand,2021,2021-01-01,2021-03-31,Others,TOTAL,104333,62290337.70487929
2400,state,jharkhand,2021,2021-04-01,2021-06-30,Peer-to-peer payments,TOTAL,24184568,86037113965.37598
2401,state,jharkhand,2021,2021-04-01,2021-06-30,Merchant payments,TOTAL,19041292,14731458451.37311
2402,state,jharkhand,2021,2021-04-01,2021-06-30,Recharge & bill payments,TOTAL,10583445,3531023352.488878
2403,state,jharkhand,2021,2021-04-01,2021-06-30,Financial Services,TOTAL,54379,57959229.95440879
2404,state,jharkhand,2021,2021-04-01,2021-06-30,Others,TOTAL,138461,75088312.26558907
2405,state,jharkhand,2020,2020-01-01,2020-03-31,Peer-to-peer payments,TOTAL,8196850,29875044416.372463
2406,state,jharkhand,2020,2020-01-01,2020-03-31,Recharge & bill payments,TOTAL,5454093,1358517296.9653778
2407,state,jharkhand,2020,2020-01-01,2020-03-31,Merchant payments,TOTAL,4499942,2298726414.666834
2408,state,jharkhand,2020,2020-01-01,2020-03-31,Financial Services,TOTAL,46483,31523887.510064334
2409,state,jharkhand,2020,2020-01-01,2020-03-31,Others,TOTAL,85345,47420137.7540625
2410,state,jharkhand,2020,2020-04-01,2020-06-30,Peer-to-peer payments,TOTAL,8724053,32662370316.521744
2411,state,jharkhand,2020,2020-04-01,2020-06-30,Recharge & bill payments,TOTAL,7538593,1987320466.8540502
2412,state,jharkhand,2020,2020-04-01,2020-06-30,Merchant payments,TOTAL,3753633,2662438204.2556615
2413,state,jharkhand,2020,2020-04-01,2020-06-30,Financial Services,TOTAL,56553,130249402.00867195
2414,state,jharkhand,2020,2020-04-01,2020-06-30,Others,TOTAL,68679,43823586.28346999
2415,state,jharkhand,2020,2020-07-01,2020-09-30,Peer-to-peer payments,TOTAL,11984094,43128110246.27049
2416,state,jharkhand,2020,2020-07-01,2020-09-30,Merchant payments,TOTAL,7728846,5163578368.000801
2417,state,jharkhand,2020,2020-07-01,2020-09-30,Recharge & bill payments,TOTAL,7211293,2217657034.9022017
2418,state,jharkhand,2020,2020-07-01,2020-09-30,Financial Services,TOTAL,56918,63233533.18627854
2419,state,jharkhand,2020,2020-07-01,2020-09-30,Others,TOTAL,87322,50036637.653871216
2420,state,jharkhand,2020,2020-10-01,2020-12-31,Peer-to-peer payments,TOTAL,17120664,60733288288.10599
2421,state,jharkhand,2020,2020-10-01,2020-12-31,Merchant payments,TOTAL,14168381,9347677563.842455
2422,state,jharkhand,2020,2020-10-01,2020-12-31,Recharge & bill payments,TOTAL,7945996,2582828438.736846
2423,state,jharkhand,2020,2020-10-01,2020-12-31,Financial Services,TOTAL,60989,63947540.001266286
2424,state,jharkhand,2020,2020-10-01,2020-12-31,Others,TOTAL,135603,77432999.35699823
2425,state,jharkhand,2018,2018-01-01,2018-03-31,Recharge & bill payments,TOTAL,1095857,132181815.28422523
2426,state,jharkhand,2018,2018-01-01,2018-03-31,Peer-to-peer payments,TOTAL,809459,2036315435.6551185
